@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2}

@data
8031,'2017/03/22 18:41:01:093',12,1,0,1
8032,'2017/03/22 18:41:01:093',12,1,0,1
8033,'2017/03/22 18:41:01:178',12,1,0,1
8034,'2017/03/22 18:41:01:179',12,1,0,1
8035,'2017/03/22 18:41:01:293',12,1,0,1
8036,'2017/03/22 18:41:01:293',12,1,0,1
8037,'2017/03/22 18:41:01:394',12,1,0,1
8038,'2017/03/22 18:41:01:394',12,1,0,1
8039,'2017/03/22 18:41:01:472',12,1,0,1
8040,'2017/03/22 18:41:01:472',12,1,0,1
8041,'2017/03/22 18:41:01:575',12,1,0,1
8042,'2017/03/22 18:41:01:575',12,1,0,1
8043,'2017/03/22 18:41:01:675',12,1,0,1
8044,'2017/03/22 18:41:01:675',12,1,0,1
8045,'2017/03/22 18:41:01:759',12,1,0,1
8046,'2017/03/22 18:41:01:759',12,1,0,1
8047,'2017/03/22 18:41:01:827',12,1,0,1
8048,'2017/03/22 18:41:01:827',12,1,0,1
8049,'2017/03/22 18:41:01:978',12,1,0,1
8050,'2017/03/22 18:41:01:978',12,1,0,1
8051,'2017/03/22 18:41:02:043',12,1,0,1
8052,'2017/03/22 18:41:02:043',12,1,0,1
8053,'2017/03/22 18:41:02:215',12,1,0,1
8054,'2017/03/22 18:41:02:216',12,1,0,1
8055,'2017/03/22 18:41:02:277',12,1,0,1
8056,'2017/03/22 18:41:02:277',12,1,0,1
8057,'2017/03/22 18:41:02:341',12,1,0,1
8058,'2017/03/22 18:41:02:341',12,1,0,1
8059,'2017/03/22 18:41:02:493',12,1,0,1
8060,'2017/03/22 18:41:02:493',12,1,0,1
8061,'2017/03/22 18:41:02:558',12,1,0,1
8062,'2017/03/22 18:41:02:559',12,1,0,1
8063,'2017/03/22 18:41:02:623',12,1,0,1
8064,'2017/03/22 18:41:02:624',12,1,0,1
8065,'2017/03/22 18:41:02:798',12,1,0,1
8066,'2017/03/22 18:41:02:798',12,1,0,1
8067,'2017/03/22 18:41:02:857',12,1,0,1
8068,'2017/03/22 18:41:02:857',12,1,0,1
8069,'2017/03/22 18:41:02:927',12,1,0,1
8070,'2017/03/22 18:41:02:927',12,1,0,1
8071,'2017/03/22 18:41:03:082',12,1,0,1
8072,'2017/03/22 18:41:03:083',12,1,0,1
8073,'2017/03/22 18:41:03:141',12,1,0,1
8074,'2017/03/22 18:41:03:141',12,1,0,1
8075,'2017/03/22 18:41:03:290',12,1,0,1
8076,'2017/03/22 18:41:03:290',12,1,0,1
8077,'2017/03/22 18:41:03:378',12,1,0,1
8078,'2017/03/22 18:41:03:379',12,1,0,1
8079,'2017/03/22 18:41:03:463',12,1,0,1
8080,'2017/03/22 18:41:03:464',12,1,0,1
8081,'2017/03/22 18:41:03:591',12,1,0,1
8082,'2017/03/22 18:41:03:591',12,1,0,1
8083,'2017/03/22 18:41:03:685',12,1,0,1
8084,'2017/03/22 18:41:03:685',12,1,0,1
8085,'2017/03/22 18:41:03:721',12,1,0,1
8086,'2017/03/22 18:41:03:721',12,1,0,1
8087,'2017/03/22 18:41:03:875',12,1,0,1
8088,'2017/03/22 18:41:03:876',12,1,0,1
8089,'2017/03/22 18:41:03:978',12,1,0,1
8090,'2017/03/22 18:41:03:978',12,1,0,1
8091,'2017/03/22 18:41:04:025',12,1,0,1
8092,'2017/03/22 18:41:04:025',12,1,0,1
8093,'2017/03/22 18:41:04:169',12,1,0,1
8094,'2017/03/22 18:41:04:170',12,1,0,1
8095,'2017/03/22 18:41:04:283',12,1,0,1
8096,'2017/03/22 18:41:04:283',12,1,0,1
8097,'2017/03/22 18:41:04:386',12,1,0,1
8098,'2017/03/22 18:41:04:386',12,1,0,1
8099,'2017/03/22 18:41:04:453',12,1,0,1
8100,'2017/03/22 18:41:04:454',12,1,0,1
8101,'2017/03/22 18:41:04:583',12,1,0,1
8102,'2017/03/22 18:41:04:584',12,1,0,1
8103,'2017/03/22 18:41:04:686',12,1,0,1
8104,'2017/03/22 18:41:04:686',12,1,0,1
8105,'2017/03/22 18:41:04:762',12,1,0,1
8106,'2017/03/22 18:41:04:762',12,1,0,1
8107,'2017/03/22 18:41:04:821',12,1,0,1
8108,'2017/03/22 18:41:04:821',12,1,0,1
8109,'2017/03/22 18:41:04:972',12,1,0,1
8110,'2017/03/22 18:41:04:972',12,1,0,1
8111,'2017/03/22 18:41:05:036',12,1,0,1
8112,'2017/03/22 18:41:05:036',12,1,0,1
8113,'2017/03/22 18:41:05:125',12,1,0,1
8114,'2017/03/22 18:41:05:125',12,1,0,1
8115,'2017/03/22 18:41:05:269',12,1,0,1
8116,'2017/03/22 18:41:05:270',12,1,0,1
8117,'2017/03/22 18:41:05:335',12,1,0,1
8118,'2017/03/22 18:41:05:335',12,1,0,1
8119,'2017/03/22 18:41:05:495',12,1,0,1
8120,'2017/03/22 18:41:05:495',12,1,0,1
8121,'2017/03/22 18:41:05:552',12,1,0,1
8122,'2017/03/22 18:41:05:552',12,1,0,1
8123,'2017/03/22 18:41:05:633',12,1,0,1
8124,'2017/03/22 18:41:05:634',12,1,0,1
8125,'2017/03/22 18:41:05:791',12,1,0,1
8126,'2017/03/22 18:41:05:794',12,1,0,1
8127,'2017/03/22 18:41:05:851',12,1,0,1
8128,'2017/03/22 18:41:05:851',12,1,0,1
8129,'2017/03/22 18:41:05:916',12,1,0,1
8130,'2017/03/22 18:41:05:917',12,1,0,1
8131,'2017/03/22 18:41:06:083',12,1,0,1
8132,'2017/03/22 18:41:06:084',12,1,0,1
8133,'2017/03/22 18:41:06:133',12,1,0,1
8134,'2017/03/22 18:41:06:133',12,1,0,1
8135,'2017/03/22 18:41:06:217',12,1,0,1
8136,'2017/03/22 18:41:06:217',12,1,0,1
8137,'2017/03/22 18:41:06:380',12,1,0,1
8138,'2017/03/22 18:41:06:380',12,1,0,1
8139,'2017/03/22 18:41:06:433',12,1,0,1
8140,'2017/03/22 18:41:06:433',12,1,0,1
8141,'2017/03/22 18:41:06:583',12,1,0,1
8142,'2017/03/22 18:41:06:586',12,1,0,1
8143,'2017/03/22 18:41:06:695',12,1,0,1
8144,'2017/03/22 18:41:06:695',12,1,0,1
8145,'2017/03/22 18:41:06:733',12,1,0,1
8146,'2017/03/22 18:41:06:733',12,1,0,1
8147,'2017/03/22 18:41:06:864',12,1,0,1
8148,'2017/03/22 18:41:06:864',12,1,0,1
8149,'2017/03/22 18:41:06:995',12,1,0,1
8150,'2017/03/22 18:41:06:995',12,1,0,1
8151,'2017/03/22 18:41:07:014',12,1,0,1
8152,'2017/03/22 18:41:07:014',12,1,0,1
8153,'2017/03/22 18:41:07:165',12,1,0,1
8154,'2017/03/22 18:41:07:165',12,1,0,1
8155,'2017/03/22 18:41:07:230',12,1,0,1
8156,'2017/03/22 18:41:07:230',12,1,0,1
8157,'2017/03/22 18:41:07:388',12,1,0,1
8158,'2017/03/22 18:41:07:388',12,1,0,1
8159,'2017/03/22 18:41:07:465',12,1,0,1
8160,'2017/03/22 18:41:07:465',12,1,0,1
8161,'2017/03/22 18:41:07:530',12,1,0,1
8162,'2017/03/22 18:41:07:530',12,1,0,1
8163,'2017/03/22 18:41:07:678',12,1,0,1
8164,'2017/03/22 18:41:07:678',12,1,0,1
8165,'2017/03/22 18:41:07:746',12,1,0,1
8166,'2017/03/22 18:41:07:746',12,1,0,1
8167,'2017/03/22 18:41:07:811',12,1,0,1
8168,'2017/03/22 18:41:07:811',12,1,0,1
8169,'2017/03/22 18:41:07:962',12,1,0,1
8170,'2017/03/22 18:41:07:963',12,1,0,1
8171,'2017/03/22 18:41:08:045',12,1,0,1
8172,'2017/03/22 18:41:08:045',12,1,0,1
8173,'2017/03/22 18:41:08:111',12,1,0,1
8174,'2017/03/22 18:41:08:111',12,1,0,1
8175,'2017/03/22 18:41:08:262',12,1,0,1
8176,'2017/03/22 18:41:08:263',12,1,0,1
8177,'2017/03/22 18:41:08:327',12,1,0,1
8178,'2017/03/22 18:41:08:327',12,1,0,1
8179,'2017/03/22 18:41:08:482',12,1,0,1
8180,'2017/03/22 18:41:08:482',12,1,0,1
8181,'2017/03/22 18:41:08:543',12,1,0,1
8182,'2017/03/22 18:41:08:543',12,1,0,1
8183,'2017/03/22 18:41:08:627',12,1,0,1
8184,'2017/03/22 18:41:08:627',12,1,0,1
8185,'2017/03/22 18:41:08:797',12,1,0,1
8186,'2017/03/22 18:41:08:798',12,1,0,1
8187,'2017/03/22 18:41:08:842',12,1,0,1
8188,'2017/03/22 18:41:08:843',12,1,0,1
8189,'2017/03/22 18:41:08:909',12,1,0,1
8190,'2017/03/22 18:41:08:909',12,1,0,1
8191,'2017/03/22 18:41:09:075',12,1,0,1
8192,'2017/03/22 18:41:09:075',12,1,0,1
8193,'2017/03/22 18:41:09:145',12,1,0,1
8194,'2017/03/22 18:41:09:145',12,1,0,1
8195,'2017/03/22 18:41:13:598',13,1,0,1
8196,'2017/03/22 18:41:13:598',13,1,0,1
8197,'2017/03/22 18:41:13:735',13,1,0,1
8198,'2017/03/22 18:41:13:735',13,1,0.01036,1
8199,'2017/03/22 18:41:13:817',13,1,0.01036,1
8200,'2017/03/22 18:41:13:817',13,1,0.02072,1
8201,'2017/03/22 18:41:13:975',13,1,0.02072,1
8202,'2017/03/22 18:41:13:975',13,1,0.031081,1
8203,'2017/03/22 18:41:14:030',13,1,0.031081,1
8204,'2017/03/22 18:41:14:030',13,1,0.041441,1
8205,'2017/03/22 18:41:14:096',13,1,0.041441,1
8206,'2017/03/22 18:41:14:096',13,1,0.051801,1
8207,'2017/03/22 18:41:14:248',13,1,0.051801,1
8208,'2017/03/22 18:41:14:248',13,1,0.062161,1
8209,'2017/03/22 18:41:14:355',13,1,0.062161,1
8210,'2017/03/22 18:41:14:355',13,1,0.072521,1
8211,'2017/03/22 18:41:14:396',13,1,0.072521,1
8212,'2017/03/22 18:41:14:397',13,1,0.082881,1
8213,'2017/03/22 18:41:14:545',13,1,0.082881,1
8214,'2017/03/22 18:41:14:546',13,1,0.093242,1
8215,'2017/03/22 18:41:14:613',13,1,0.093242,1
8216,'2017/03/22 18:41:14:613',13,1,0.103602,1
8217,'2017/03/22 18:41:14:696',13,1,0.103602,1
8218,'2017/03/22 18:41:14:696',13,1,0.113962,1
8219,'2017/03/22 18:41:14:827',13,1,0.113962,1
8220,'2017/03/22 18:41:14:827',13,1,0.124322,1
8221,'2017/03/22 18:41:14:913',13,1,0.124322,1
8222,'2017/03/22 18:41:14:913',13,1,0.134682,1
8223,'2017/03/22 18:41:15:081',13,1,0.134682,1
8224,'2017/03/22 18:41:15:081',13,1,0.134682,1
8225,'2017/03/22 18:41:15:127',13,1,0.134682,1
8226,'2017/03/22 18:41:15:127',13,1,0.123942,1
8227,'2017/03/22 18:41:15:197',13,1,0.123942,1
8228,'2017/03/22 18:41:15:197',13,1,0.113201,1
8229,'2017/03/22 18:41:15:391',13,1,0.113201,1
8230,'2017/03/22 18:41:15:391',13,1,0.102461,1
8231,'2017/03/22 18:41:15:428',13,1,0.102461,1
8232,'2017/03/22 18:41:15:428',13,1,0.09172,1
8233,'2017/03/22 18:41:15:498',13,1,0.09172,1
8234,'2017/03/22 18:41:15:498',13,1,0.08098,1
8235,'2017/03/22 18:41:15:686',13,1,0.08098,1
8236,'2017/03/22 18:41:15:687',13,1,0.070239,1
8237,'2017/03/22 18:41:15:710',13,1,0.070239,1
8238,'2017/03/22 18:41:15:710',13,1,0.059499,1
8239,'2017/03/22 18:41:15:792',13,1,0.059499,1
8240,'2017/03/22 18:41:15:792',13,1,0.048758,1
8241,'2017/03/22 18:41:15:925',13,1,0.048758,1
8242,'2017/03/22 18:41:15:925',13,1,0.038018,1
8243,'2017/03/22 18:41:16:008',13,1,0.038018,1
8244,'2017/03/22 18:41:16:008',13,1,0.027278,1
8245,'2017/03/22 18:41:16:143',13,1,0.027278,1
8246,'2017/03/22 18:41:16:143',13,1,0.016537,1
8247,'2017/03/22 18:41:16:225',13,1,0.016537,1
8248,'2017/03/22 18:41:16:225',13,1,0.005797,1
8249,'2017/03/22 18:41:16:308',13,1,0.005797,1
8250,'2017/03/22 18:41:16:308',13,1,0,1
8251,'2017/03/22 18:41:16:441',13,1,0,1
8252,'2017/03/22 18:41:16:441',13,1,0,1
8253,'2017/03/22 18:41:16:507',13,1,0,1
8254,'2017/03/22 18:41:16:508',13,1,0,1
8255,'2017/03/22 18:41:16:592',13,1,0,1
8256,'2017/03/22 18:41:16:592',13,1,0,1
8257,'2017/03/22 18:41:16:742',13,1,0,1
8258,'2017/03/22 18:41:16:742',13,1,0,1
8259,'2017/03/22 18:41:16:807',13,1,0,1
8260,'2017/03/22 18:41:16:807',13,1,0,1
8261,'2017/03/22 18:41:16:923',13,1,0,1
8262,'2017/03/22 18:41:16:923',13,1,0,1
8263,'2017/03/22 18:41:17:023',13,1,0,1
8264,'2017/03/22 18:41:17:023',13,1,0,1
8265,'2017/03/22 18:41:17:108',13,1,0,1
8266,'2017/03/22 18:41:17:109',13,1,0,1
8267,'2017/03/22 18:41:17:245',13,1,0,1
8268,'2017/03/22 18:41:17:246',13,1,0,1
8269,'2017/03/22 18:41:17:325',13,1,0,1
8270,'2017/03/22 18:41:17:325',13,1,0,1
8271,'2017/03/22 18:41:17:387',13,1,0,1
8272,'2017/03/22 18:41:17:387',13,1,0,1
8273,'2017/03/22 18:41:17:543',13,1,0,1
8274,'2017/03/22 18:41:17:543',13,1,0,1
8275,'2017/03/22 18:41:17:603',13,1,0,1
8276,'2017/03/22 18:41:17:604',13,1,0,1
8277,'2017/03/22 18:41:17:689',13,1,0,1
8278,'2017/03/22 18:41:17:689',13,1,0,1
8279,'2017/03/22 18:41:17:837',13,1,0,1
8280,'2017/03/22 18:41:17:837',13,1,0,1
8281,'2017/03/22 18:41:17:905',13,1,0,1
8282,'2017/03/22 18:41:17:906',13,1,0,1
8283,'2017/03/22 18:41:17:989',13,1,0,1
8284,'2017/03/22 18:41:17:989',13,1,0,1
8285,'2017/03/22 18:41:18:120',13,1,0,1
8286,'2017/03/22 18:41:18:120',13,1,0,1
8287,'2017/03/22 18:41:18:203',13,1,0,1
8288,'2017/03/22 18:41:18:203',13,1,0,1
8289,'2017/03/22 18:41:18:383',13,1,0,1
8290,'2017/03/22 18:41:18:384',13,1,0,1
8291,'2017/03/22 18:41:18:420',13,1,0,1
8292,'2017/03/22 18:41:18:420',13,1,0,1
8293,'2017/03/22 18:41:18:487',13,1,0,1
8294,'2017/03/22 18:41:18:487',13,1,0,1
8295,'2017/03/22 18:41:18:682',13,1,0,1
8296,'2017/03/22 18:41:18:682',13,1,0,1
8297,'2017/03/22 18:41:18:704',13,1,0,1
8298,'2017/03/22 18:41:18:704',13,1,0,1
8299,'2017/03/22 18:41:18:785',13,1,0,1
8300,'2017/03/22 18:41:18:785',13,1,0,1
8301,'2017/03/22 18:41:18:919',13,1,0,1
8302,'2017/03/22 18:41:18:919',13,1,0,1
8303,'2017/03/22 18:41:19:001',13,1,0,1
8304,'2017/03/22 18:41:19:001',13,1,0,1
8305,'2017/03/22 18:41:19:070',13,1,0,1
8306,'2017/03/22 18:41:19:070',13,1,0,1
8307,'2017/03/22 18:41:19:217',13,1,0,1
8308,'2017/03/22 18:41:19:218',13,1,0,1
8309,'2017/03/22 18:41:19:304',13,1,0,1
8310,'2017/03/22 18:41:19:304',13,1,0,1
8311,'2017/03/22 18:41:19:432',13,1,0,1
8312,'2017/03/22 18:41:19:432',13,1,0,1
8313,'2017/03/22 18:41:19:519',13,1,0,1
8314,'2017/03/22 18:41:19:520',13,1,0,1
8315,'2017/03/22 18:41:19:587',13,1,0,1
8316,'2017/03/22 18:41:19:587',13,1,0,1
8317,'2017/03/22 18:41:19:733',13,1,0,1
8318,'2017/03/22 18:41:19:733',13,1,0,1
8319,'2017/03/22 18:41:19:799',13,1,0,1
8320,'2017/03/22 18:41:19:799',13,1,0,1
8321,'2017/03/22 18:41:19:885',13,1,0,1
8322,'2017/03/22 18:41:19:886',13,1,0,1
8323,'2017/03/22 18:41:20:020',13,1,0,1
8324,'2017/03/22 18:41:20:020',13,1,0,1
8325,'2017/03/22 18:41:20:103',13,1,0,1
8326,'2017/03/22 18:41:20:104',13,1,0,1
8327,'2017/03/22 18:41:20:250',13,1,0,1
8328,'2017/03/22 18:41:20:250',13,1,0,1
8329,'2017/03/22 18:41:20:314',13,1,0,1
8330,'2017/03/22 18:41:20:314',13,1,0,1
8331,'2017/03/22 18:41:20:399',13,1,0,1
8332,'2017/03/22 18:41:20:399',13,1,0,1
8333,'2017/03/22 18:41:20:543',13,1,0,1
8334,'2017/03/22 18:41:20:543',13,1,0,1
8335,'2017/03/22 18:41:20:619',13,1,0,1
8336,'2017/03/22 18:41:20:620',13,1,0,1
8337,'2017/03/22 18:41:20:683',13,1,0,1
8338,'2017/03/22 18:41:20:683',13,1,0,1
8339,'2017/03/22 18:41:20:832',13,1,0,1
8340,'2017/03/22 18:41:20:836',13,1,0,1
8341,'2017/03/22 18:41:20:896',13,1,0,1
8342,'2017/03/22 18:41:20:896',13,1,0,1
8343,'2017/03/22 18:41:20:983',13,1,0,1
8344,'2017/03/22 18:41:20:983',13,1,0,1
8345,'2017/03/22 18:41:21:112',13,1,0,1
8346,'2017/03/22 18:41:21:112',13,1,0,1
8347,'2017/03/22 18:41:21:196',13,1,0,1
8348,'2017/03/22 18:41:21:196',13,1,0,1
8349,'2017/03/22 18:41:21:378',13,1,0,1
8350,'2017/03/22 18:41:21:378',13,1,0,1
8351,'2017/03/22 18:41:21:422',13,1,0,1
8352,'2017/03/22 18:41:21:422',13,1,0,1
8353,'2017/03/22 18:41:21:479',13,0.98413,0,1
8354,'2017/03/22 18:41:21:479',13,0.98413,0,1
8355,'2017/03/22 18:41:21:686',13,0.967931,0,1
8356,'2017/03/22 18:41:21:686',13,0.967931,0,1
8357,'2017/03/22 18:41:21:719',13,0.951649,0,1
8358,'2017/03/22 18:41:21:719',13,0.951649,0,1
8359,'2017/03/22 18:41:21:778',13,0.935283,0,1
8360,'2017/03/22 18:41:21:779',13,0.935283,0,1
8361,'2017/03/22 18:41:21:927',13,0.919,0,1
8362,'2017/03/22 18:41:21:927',13,0.919,0,1
8363,'2017/03/22 18:41:22:000',13,0.902801,0,1
8364,'2017/03/22 18:41:22:000',13,0.902801,0,1
8365,'2017/03/22 18:41:22:077',13,0.886686,0,1
8366,'2017/03/22 18:41:22:077',13,0.886686,0,1
8367,'2017/03/22 18:41:22:210',13,0.870654,0,1
8368,'2017/03/22 18:41:22:210',13,0.870654,0,1
8369,'2017/03/22 18:41:22:306',13,0.854705,0,1
8370,'2017/03/22 18:41:22:306',13,0.854705,0,1
8371,'2017/03/22 18:41:22:426',13,0.838924,0,1
8372,'2017/03/22 18:41:22:426',13,0.838924,0,1
8373,'2017/03/22 18:41:22:514',13,0.823309,0,1
8374,'2017/03/22 18:41:22:514',13,0.823309,0,1
8375,'2017/03/22 18:41:22:584',13,0.807862,0,1
8376,'2017/03/22 18:41:22:585',13,0.807862,0.010153,1
8377,'2017/03/22 18:41:22:726',13,0.792498,0.010153,1
8378,'2017/03/22 18:41:22:726',13,0.792498,0.020306,1
8379,'2017/03/22 18:41:22:809',13,0.777217,0.020306,1
8380,'2017/03/22 18:41:22:809',13,0.777217,0.030459,1
8381,'2017/03/22 18:41:22:893',13,0.761937,0.030459,1
8382,'2017/03/22 18:41:22:893',13,0.761937,0.040632,1
8383,'2017/03/22 18:41:23:026',13,0.74674,0.040632,1
8384,'2017/03/22 18:41:23:026',13,0.74674,0.050806,1
8385,'2017/03/22 18:41:23:092',13,0.731658,0.050806,1
8386,'2017/03/22 18:41:23:092',13,0.731658,0.061075,1
8387,'2017/03/22 18:41:23:190',13,0.716663,0.061075,1
8388,'2017/03/22 18:41:23:190',13,0.716663,0.071292,1
8389,'2017/03/22 18:41:23:317',13,0.701752,0.071292,1
8390,'2017/03/22 18:41:23:317',13,0.701752,0.081508,1
8391,'2017/03/22 18:41:23:392',13,0.686841,0.081508,1
8392,'2017/03/22 18:41:23:392',13,0.686841,0.091747,1
8393,'2017/03/22 18:41:23:524',13,0.67193,0.091747,1
8394,'2017/03/22 18:41:23:524',13,0.67193,0.101986,1
8395,'2017/03/22 18:41:23:609',13,0.65702,0.101986,1
8396,'2017/03/22 18:41:23:609',13,0.65702,0.112168,1
8397,'2017/03/22 18:41:23:673',13,0.642024,0.112168,1
8398,'2017/03/22 18:41:23:673',13,0.642024,0.122351,1
8399,'2017/03/22 18:41:23:826',13,0.626943,0.122351,1
8400,'2017/03/22 18:41:23:826',13,0.626943,0.13284,1
8401,'2017/03/22 18:41:23:890',13,0.611776,0.13284,1
8402,'2017/03/22 18:41:23:890',13,0.611776,0.143767,1
8403,'2017/03/22 18:41:23:972',13,0.596354,0.143767,1
8404,'2017/03/22 18:41:23:972',13,0.596354,0.1549,1
8405,'2017/03/22 18:41:24:123',13,0.580677,0.1549,1
8406,'2017/03/22 18:41:24:123',13,0.580677,0.165893,1
8407,'2017/03/22 18:41:24:190',13,0.564658,0.165893,1
8408,'2017/03/22 18:41:24:190',13,0.564658,0.176885,1
8409,'2017/03/22 18:41:24:256',13,0.548384,0.176885,1
8410,'2017/03/22 18:41:24:256',13,0.548384,0.187877,1
8411,'2017/03/22 18:41:24:404',13,0.53194,0.187877,1
8412,'2017/03/22 18:41:24:404',13,0.53194,0.198797,1
8413,'2017/03/22 18:41:24:488',13,0.51524,0.198797,1
8414,'2017/03/22 18:41:24:488',13,0.51524,0.209641,1
8415,'2017/03/22 18:41:24:621',13,0.49854,0.209641,1
8416,'2017/03/22 18:41:24:621',13,0.49854,0.220408,1
8417,'2017/03/22 18:41:24:704',13,0.48184,0.220408,1
8418,'2017/03/22 18:41:24:704',13,0.48184,0.230985,1
8419,'2017/03/22 18:41:24:772',13,0.46514,0.230985,1
8420,'2017/03/22 18:41:24:772',13,0.46514,0.241339,1
8421,'2017/03/22 18:41:24:922',13,0.44844,0.241339,1
8422,'2017/03/22 18:41:24:923',13,0.44844,0.251581,1
8423,'2017/03/22 18:41:24:991',13,0.43174,0.251581,1
8424,'2017/03/22 18:41:24:991',13,0.43174,0.261824,1
8425,'2017/03/22 18:41:25:070',13,0.41504,0.261824,1
8426,'2017/03/22 18:41:25:070',13,0.41504,0.272067,1
8427,'2017/03/22 18:41:25:225',13,0.39834,0.272067,1
8428,'2017/03/22 18:41:25:226',13,0.39834,0.283311,1
8429,'2017/03/22 18:41:25:287',13,0.38164,0.283311,1
8430,'2017/03/22 18:41:25:288',13,0.38164,0.295669,1
8431,'2017/03/22 18:41:25:355',13,0.36494,0.295669,1
8432,'2017/03/22 18:41:25:355',13,0.36494,0.308473,1
8433,'2017/03/22 18:41:25:502',13,0.34824,0.308473,1
8434,'2017/03/22 18:41:25:503',13,0.34824,0.321387,1
8435,'2017/03/22 18:41:25:594',13,0.33154,0.321387,1
8436,'2017/03/22 18:41:25:595',13,0.33154,0.334084,1
8437,'2017/03/22 18:41:25:720',13,0.31484,0.334084,1
8438,'2017/03/22 18:41:25:720',13,0.31484,0.346666,1
8439,'2017/03/22 18:41:25:802',13,0.29814,0.346666,1
8440,'2017/03/22 18:41:25:802',13,0.29814,0.359134,1
8441,'2017/03/22 18:41:25:925',13,0.28152,0.359134,1
8442,'2017/03/22 18:41:25:925',13,0.28152,0.371659,1
8443,'2017/03/22 18:41:26:019',13,0.265058,0.371659,1
8444,'2017/03/22 18:41:26:019',13,0.265058,0.384068,1
8445,'2017/03/22 18:41:26:090',13,0.248756,0.384068,1
8446,'2017/03/22 18:41:26:091',13,0.248756,0.396245,1
8447,'2017/03/22 18:41:26:195',13,0.232533,0.396245,1
8448,'2017/03/22 18:41:26:195',13,0.232533,0.408306,1
8449,'2017/03/22 18:41:26:302',13,0.21631,0.408306,1
8450,'2017/03/22 18:41:26:302',13,0.21631,0.420302,1
8451,'2017/03/22 18:41:26:385',13,0.200087,0.420302,1
8452,'2017/03/22 18:41:26:385',13,0.200087,0.43218,1
8453,'2017/03/22 18:41:26:497',13,0.183785,0.43218,1
8454,'2017/03/22 18:41:26:497',13,0.183785,0.443941,1
8455,'2017/03/22 18:41:26:602',13,0.167482,0.443941,1
8456,'2017/03/22 18:41:26:602',13,0.167482,0.455701,1
8457,'2017/03/22 18:41:26:673',13,0.15126,0.455701,1
8458,'2017/03/22 18:41:26:673',13,0.15126,0.467462,1
8459,'2017/03/22 18:41:26:818',13,0.135122,0.467462,1
8460,'2017/03/22 18:41:26:818',13,0.135122,0.479105,1
8461,'2017/03/22 18:41:26:900',13,0.118984,0.479105,1
8462,'2017/03/22 18:41:26:900',13,0.118984,0.490748,1
8463,'2017/03/22 18:41:26:969',13,0.102846,0.490748,1
8464,'2017/03/22 18:41:26:969',13,0.102846,0.502391,1
8465,'2017/03/22 18:41:27:116',13,0.086708,0.502391,1
8466,'2017/03/22 18:41:27:116',13,0.086708,0.514034,1
8467,'2017/03/22 18:41:27:182',13,0.07057,0.514034,1
8468,'2017/03/22 18:41:27:182',13,0.07057,0.525677,1
8469,'2017/03/22 18:41:27:248',13,0.054432,0.525677,1
8470,'2017/03/22 18:41:27:248',13,0.054432,0.537319,1
8471,'2017/03/22 18:41:27:408',13,0.038294,0.537319,1
8472,'2017/03/22 18:41:27:408',13,0.038294,0.548962,1
8473,'2017/03/22 18:41:27:487',13,0.022156,0.548962,1
8474,'2017/03/22 18:41:27:487',13,0.022156,0.560605,1
8475,'2017/03/22 18:41:27:550',13,0.00666,0.560605,1
8476,'2017/03/22 18:41:27:556',13,0.00666,0.573424,1
8477,'2017/03/22 18:41:27:697',13,0,0.573424,1
8478,'2017/03/22 18:41:27:697',13,0,0.586131,1
8479,'2017/03/22 18:41:27:788',13,0,0.586131,1
8480,'2017/03/22 18:41:27:789',13,0,0.598718,1
8481,'2017/03/22 18:41:27:914',13,0,0.598718,1
8482,'2017/03/22 18:41:27:915',13,0,0.611243,1
8483,'2017/03/22 18:41:28:001',13,0,0.611243,1
8484,'2017/03/22 18:41:28:001',13,0,0.623768,1
8485,'2017/03/22 18:41:28:063',13,0,0.623768,1
8486,'2017/03/22 18:41:28:063',13,0,0.636293,1
8487,'2017/03/22 18:41:28:212',13,0,0.636293,1
8488,'2017/03/22 18:41:28:212',13,0,0.648945,1
8489,'2017/03/22 18:41:28:294',13,0,0.648945,1
8490,'2017/03/22 18:41:28:294',13,0,0.661723,1
8491,'2017/03/22 18:41:28:346',13,0,0.661723,1
8492,'2017/03/22 18:41:28:346',13,0,0.674627,1
8493,'2017/03/22 18:41:28:496',13,0,0.674627,1
8494,'2017/03/22 18:41:28:499',13,0,0.687658,1
8495,'2017/03/22 18:41:28:586',13,0,0.687658,1
8496,'2017/03/22 18:41:28:586',13,0,0.700633,1
8497,'2017/03/22 18:41:28:645',13,0,0.700633,1
8498,'2017/03/22 18:41:28:645',13,0,0.713736,1
8499,'2017/03/22 18:41:28:795',13,0,0.713736,1
8500,'2017/03/22 18:41:28:796',13,0,0.72594,1
8501,'2017/03/22 18:41:28:879',13,0,0.72594,1
8502,'2017/03/22 18:41:28:879',13,0,0.737887,1
8503,'2017/03/22 18:41:29:012',13,0,0.737887,1
8504,'2017/03/22 18:41:29:013',13,0,0.750219,1
8505,'2017/03/22 18:41:29:096',13,0,0.750219,1
8506,'2017/03/22 18:41:29:096',13,0,0.763708,1
8507,'2017/03/22 18:41:29:191',13,0,0.763708,1
8508,'2017/03/22 18:41:29:193',13,0,0.77832,1
8509,'2017/03/22 18:41:29:311',13,0,0.77832,1
